Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,100,50,Q2d_2,0.12,0.144185,0.036142,0.003632,0.024185,20.15,0.043336,1.0,0.0,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,gamma2,-1.17,-0.141003,0.269488,0.027085,1.028997,87.95,1.063356,0.0303,0.101,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,gamma3_1,0.26,0.394199,0.310362,0.031193,0.134199,51.61,0.336691,0.8687,0.404,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,gamma3_2,-0.83,-0.363549,0.366823,0.036867,0.466451,56.2,0.592264,0.7273,0.1919,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,gamma4_1,-0.74,-0.262169,0.387545,0.03895,0.477831,64.57,0.614,0.7475,0.1313,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,gamma4_2,-0.19,-0.036752,0.45959,0.046191,0.153248,80.66,0.48226,0.9495,0.0303,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,B12_1,0.45,0.375412,0.083784,0.008421,-0.074588,-16.58,0.111858,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,B12_2,0.22,0.250302,0.053797,0.005407,0.030302,13.77,0.061507,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,P2,0.2,0.659277,0.123524,0.012415,0.459277,229.64,0.475436,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,LogLikelihood,,-3.6464,0.023,,,,,,,99,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
two_stage,100,50,ConvergenceRate,,0.99,,,,,,,,100,-3.6464,0.5026,0.5274,0.8776,0.8075,0.935,0.9141,0.8561,0.4554,0.5491,0.9061,0.9021,0.9162,0.9688,0.9336,0.739,0.739
